------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format dd/MM/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F25160319
Start Time 15:43:00
Start Date 06/04/2021
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:59:38
Download Date 06/04/2021
Current Memory Address: 0
Current Battery Voltage: 4.13     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.598,-0.551,0.719
-0.598,-0.551,0.711
-0.594,-0.551,0.711
-0.59,-0.547,0.711
-0.586,-0.547,0.711
-0.586,-0.547,0.711
-0.586,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.574,-0.551,0.719
-0.574,-0.551,0.715
-0.57,-0.551,0.719
-0.57,-0.555,0.719
-0.582,-0.551,0.723
-0.582,-0.555,0.723
-0.586,-0.555,0.715
-0.582,-0.555,0.711
-0.582,-0.551,0.715
-0.578,-0.551,0.711
-0.582,-0.555,0.715
-0.582,-0.551,0.711
-0.59,-0.551,0.711
-0.594,-0.551,0.711
-0.586,-0.551,0.711
-0.586,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.719
-0.578,-0.551,0.719
-0.574,-0.551,0.715
-0.574,-0.551,0.719
-0.574,-0.547,0.723
-0.57,-0.543,0.719
-0.57,-0.539,0.715
-0.57,-0.543,0.719
-0.574,-0.543,0.719
-0.578,-0.543,0.719
-0.578,-0.547,0.723
-0.586,-0.551,0.715
-0.578,-0.547,0.715
-0.574,-0.547,0.711
-0.574,-0.543,0.711
-0.574,-0.543,0.715
-0.574,-0.543,0.723
-0.578,-0.543,0.719
-0.578,-0.543,0.715
-0.578,-0.547,0.715
-0.582,-0.551,0.715
-0.586,-0.551,0.723
-0.586,-0.555,0.719
-0.586,-0.555,0.715
-0.582,-0.551,0.711
-0.582,-0.551,0.707
-0.582,-0.551,0.707
-0.582,-0.559,0.707
-0.582,-0.563,0.711
-0.582,-0.559,0.707
-0.586,-0.559,0.711
-0.59,-0.555,0.715
-0.586,-0.555,0.711
-0.586,-0.555,0.715
-0.586,-0.555,0.711
-0.586,-0.555,0.711
-0.586,-0.559,0.711
-0.594,-0.555,0.715
-0.586,-0.555,0.715
-0.59,-0.551,0.715
-0.586,-0.551,0.711
-0.59,-0.547,0.715
-0.594,-0.547,0.715
-0.59,-0.547,0.715
-0.59,-0.547,0.715
-0.59,-0.547,0.715
-0.594,-0.547,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.547,0.711
-0.59,-0.547,0.711
-0.59,-0.543,0.711
-0.59,-0.543,0.711
-0.594,-0.539,0.715
-0.598,-0.547,0.711
-0.598,-0.543,0.711
-0.594,-0.547,0.711
-0.594,-0.547,0.711
-0.594,-0.547,0.711
-0.598,-0.547,0.711
-0.594,-0.547,0.711
-0.594,-0.547,0.707
-0.594,-0.547,0.711
-0.586,-0.547,0.711
-0.586,-0.551,0.711
-0.586,-0.551,0.711
-0.59,-0.547,0.715
-0.586,-0.547,0.715
-0.582,-0.551,0.715
-0.582,-0.551,0.711
-0.582,-0.551,0.715
-0.574,-0.551,0.715
-0.578,-0.551,0.711
-0.59,-0.551,0.715
-0.586,-0.551,0.715
-0.582,-0.551,0.711
-0.582,-0.547,0.711
-0.582,-0.547,0.715
-0.582,-0.547,0.711
-0.578,-0.547,0.715
-0.578,-0.551,0.719
-0.578,-0.551,0.715
-0.578,-0.547,0.719
-0.578,-0.547,0.715
-0.582,-0.551,0.719
-0.594,-0.551,0.715
-0.586,-0.547,0.715
-0.586,-0.551,0.715
-0.586,-0.551,0.715
-0.578,-0.551,0.715
-0.582,-0.551,0.711
-0.578,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.715
-0.582,-0.555,0.715
-0.578,-0.555,0.715
-0.582,-0.547,0.719
-0.578,-0.551,0.715
-0.574,-0.547,0.715
-0.578,-0.551,0.715
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.555,0.711
-0.582,-0.551,0.711
-0.574,-0.551,0.715
-0.574,-0.551,0.711
-0.57,-0.547,0.711
-0.578,-0.551,0.711
-0.578,-0.551,0.711
-0.578,-0.555,0.719
-0.582,-0.555,0.723
-0.578,-0.551,0.723
-0.578,-0.551,0.719
-0.578,-0.551,0.719
-0.574,-0.551,0.719
-0.578,-0.551,0.719
-0.578,-0.551,0.715
-0.574,-0.551,0.715
-0.574,-0.551,0.715
-0.574,-0.551,0.711
-0.574,-0.547,0.715
-0.574,-0.551,0.719
-0.578,-0.551,0.715
-0.578,-0.551,0.715
-0.578,-0.547,0.711
-0.578,-0.551,0.711
-0.578,-0.551,0.711
-0.582,-0.551,0.715
-0.582,-0.551,0.719
-0.582,-0.551,0.715
-0.582,-0.551,0.719
-0.578,-0.551,0.715
-0.574,-0.551,0.719
-0.574,-0.551,0.715
-0.574,-0.547,0.719
-0.582,-0.551,0.719
-0.578,-0.551,0.719
-0.582,-0.551,0.715
-0.578,-0.551,0.719
-0.578,-0.555,0.715
-0.574,-0.551,0.715
-0.578,-0.551,0.715
-0.586,-0.551,0.711
-0.586,-0.551,0.715
-0.582,-0.551,0.711
-0.586,-0.551,0.715
-0.586,-0.551,0.715
-0.582,-0.551,0.715
-0.582,-0.547,0.715
-0.578,-0.543,0.715
-0.578,-0.543,0.715
-0.582,-0.547,0.715
-0.578,-0.551,0.715
-0.578,-0.547,0.719
-0.582,-0.551,0.715
-0.578,-0.551,0.715
-0.578,-0.551,0.715
-0.582,-0.551,0.711
-0.578,-0.551,0.711
-0.578,-0.551,0.711
-0.578,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.715
-0.586,-0.551,0.711
-0.586,-0.551,0.711
-0.582,-0.547,0.711
-0.578,-0.547,0.711
-0.578,-0.547,0.707
-0.582,-0.547,0.707
-0.586,-0.547,0.711
-0.59,-0.547,0.715
-0.59,-0.547,0.711
-0.586,-0.551,0.711
-0.59,-0.547,0.711
-0.594,-0.551,0.711
-0.59,-0.551,0.711
-0.586,-0.551,0.711
-0.582,-0.551,0.715
-0.586,-0.551,0.711
-0.578,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.578,-0.551,0.711
-0.586,-0.551,0.715
-0.586,-0.551,0.719
-0.59,-0.551,0.715
-0.594,-0.551,0.711
-0.586,-0.547,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.707
-0.578,-0.547,0.711
-0.578,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.586,-0.547,0.711
-0.586,-0.551,0.711
-0.59,-0.551,0.711
-0.582,-0.547,0.711
-0.586,-0.551,0.711
-0.586,-0.551,0.711
-0.582,-0.547,0.711
-0.578,-0.547,0.711
-0.578,-0.547,0.711
-0.578,-0.543,0.711
-0.578,-0.547,0.711
-0.586,-0.551,0.711
-0.586,-0.547,0.711
-0.586,-0.543,0.715
-0.586,-0.547,0.711
-0.586,-0.551,0.715
-0.582,-0.547,0.715
-0.582,-0.551,0.711
-0.586,-0.551,0.711
-0.586,-0.551,0.711
-0.59,-0.551,0.711
-0.586,-0.551,0.711
-0.59,-0.551,0.711
-0.586,-0.547,0.711
-0.586,-0.547,0.711
-0.586,-0.547,0.711
-0.582,-0.547,0.711
-0.586,-0.551,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.594,-0.551,0.711
-0.594,-0.551,0.711
-0.59,-0.547,0.711
-0.594,-0.551,0.707
-0.602,-0.551,0.707
-0.594,-0.547,0.715
-0.59,-0.547,0.711
-0.594,-0.551,0.707
-0.59,-0.551,0.707
-0.594,-0.551,0.711
-0.59,-0.551,0.715
-0.582,-0.551,0.711
-0.582,-0.547,0.711
-0.586,-0.555,0.711
-0.59,-0.551,0.711
-0.59,-0.551,0.711
-0.594,-0.551,0.711
-0.59,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.543,0.711
-0.582,-0.543,0.711
-0.586,-0.543,0.711
-0.582,-0.539,0.711
-0.578,-0.543,0.711
-0.582,-0.547,0.711
-0.586,-0.547,0.711
-0.594,-0.551,0.711
-0.594,-0.551,0.711
-0.586,-0.547,0.711
-0.586,-0.543,0.707
-0.59,-0.547,0.711
-0.59,-0.547,0.711
-0.594,-0.543,0.711
-0.598,-0.543,0.707
-0.59,-0.543,0.711
-0.59,-0.543,0.711
-0.59,-0.547,0.711
-0.586,-0.543,0.711
-0.594,-0.547,0.711
-0.594,-0.547,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.707
-0.598,-0.547,0.707
-0.594,-0.543,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.707
-0.598,-0.551,0.707
-0.59,-0.551,0.707
-0.582,-0.547,0.703
-0.59,-0.547,0.707
-0.586,-0.547,0.711
-0.59,-0.551,0.711
-0.594,-0.551,0.711
-0.605,-0.551,0.703
-0.602,-0.551,0.707
-0.598,-0.551,0.707
-0.594,-0.551,0.707
-0.59,-0.547,0.711
-0.594,-0.547,0.711
-0.59,-0.547,0.711
-0.59,-0.547,0.711
-0.586,-0.551,0.711
-0.594,-0.551,0.711
-0.594,-0.551,0.707
-0.594,-0.547,0.711
-0.594,-0.547,0.711
-0.594,-0.547,0.711
-0.598,-0.547,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.707
-0.598,-0.547,0.707
-0.59,-0.551,0.707
-0.59,-0.547,0.711
-0.594,-0.547,0.707
-0.598,-0.547,0.707
-0.594,-0.543,0.711
-0.598,-0.547,0.711
-0.598,-0.543,0.711
-0.594,-0.543,0.711
-0.59,-0.543,0.711
-0.59,-0.547,0.711
-0.594,-0.547,0.715
-0.59,-0.547,0.711
-0.594,-0.547,0.711
-0.594,-0.551,0.711
-0.598,-0.551,0.711
-0.594,-0.551,0.711
-0.594,-0.551,0.711
-0.598,-0.551,0.711
-0.598,-0.551,0.707
-0.594,-0.547,0.707
-0.586,-0.547,0.707
-0.586,-0.547,0.707
-0.586,-0.551,0.707
-0.586,-0.551,0.707
-0.594,-0.547,0.707
-0.594,-0.543,0.707
-0.59,-0.547,0.711
-0.594,-0.547,0.711
-0.59,-0.547,0.711
-0.586,-0.547,0.711
-0.59,-0.547,0.711
-0.605,-0.547,0.711
-0.594,-0.547,0.719
-0.59,-0.547,0.715
-0.582,-0.547,0.711
-0.586,-0.547,0.711
-0.59,-0.551,0.707
-0.59,-0.551,0.707
-0.594,-0.551,0.707
-0.59,-0.551,0.707
-0.59,-0.555,0.711
-0.586,-0.551,0.711
-0.582,-0.547,0.711
-0.582,-0.551,0.711
-0.586,-0.551,0.715
-0.586,-0.551,0.711
-0.59,-0.551,0.711
-0.586,-0.551,0.719
-0.59,-0.547,0.715
-0.59,-0.543,0.711
-0.59,-0.539,0.711
-0.594,-0.543,0.715
-0.59,-0.547,0.715
-0.594,-0.547,0.719
-0.582,-0.547,0.715
-0.578,-0.547,0.715
-0.574,-0.543,0.715
-0.57,-0.543,0.715
-0.57,-0.543,0.719
-0.574,-0.547,0.715
-0.578,-0.547,0.715
-0.574,-0.547,0.715
-0.574,-0.555,0.723
-0.578,-0.555,0.715
-0.578,-0.555,0.711
-0.578,-0.555,0.711
-0.578,-0.555,0.707
-0.578,-0.555,0.711
-0.582,-0.555,0.711
-0.578,-0.551,0.711
-0.578,-0.551,0.715
-0.578,-0.551,0.715
-0.574,-0.555,0.715
-0.57,-0.555,0.715
-0.57,-0.555,0.715
-0.574,-0.559,0.715
-0.574,-0.559,0.715
-0.574,-0.555,0.711
-0.578,-0.555,0.707
-0.582,-0.559,0.707
-0.582,-0.555,0.711
-0.59,-0.559,0.715
-0.586,-0.559,0.715
-0.582,-0.563,0.711
-0.574,-0.559,0.715
-0.57,-0.559,0.715
-0.566,-0.559,0.711
-0.57,-0.555,0.711
-0.574,-0.555,0.715
-0.57,-0.555,0.715
-0.574,-0.547,0.723
-0.574,-0.551,0.723
-0.574,-0.551,0.727
-0.578,-0.551,0.727
-0.574,-0.551,0.727
-0.578,-0.559,0.727
-0.582,-0.563,0.723
-0.594,-0.566,0.719
-0.594,-0.57,0.715
-0.594,-0.566,0.711
-0.59,-0.563,0.699
-0.578,-0.559,0.703
-0.57,-0.555,0.695
-0.563,-0.555,0.703
-0.559,-0.555,0.707
-0.555,-0.555,0.711
-0.563,-0.559,0.711
-0.566,-0.563,0.719
-0.574,-0.563,0.727
-0.566,-0.57,0.719
-0.566,-0.566,0.711
-0.57,-0.551,0.707
-0.578,-0.539,0.703
-0.578,-0.531,0.703
-0.582,-0.527,0.707
-0.582,-0.531,0.703
-0.594,-0.539,0.707
-0.598,-0.539,0.707
-0.598,-0.539,0.719
-0.598,-0.547,0.723
-0.59,-0.551,0.73
-0.586,-0.547,0.73
-0.582,-0.543,0.727
-0.586,-0.539,0.727
-0.594,-0.539,0.73
-0.602,-0.543,0.727
-0.602,-0.547,0.727
-0.602,-0.551,0.723
-0.598,-0.551,0.719
-0.59,-0.547,0.711
-0.586,-0.539,0.711
-0.59,-0.527,0.707
-0.582,-0.523,0.711
-0.586,-0.523,0.703
-0.582,-0.523,0.703
-0.59,-0.531,0.703
-0.594,-0.535,0.703
-0.598,-0.535,0.695
-0.609,-0.535,0.703
-0.613,-0.539,0.699
-0.613,-0.535,0.695
-0.609,-0.527,0.703
-0.613,-0.531,0.707
-0.609,-0.531,0.707
-0.609,-0.527,0.707
-0.605,-0.527,0.711
-0.602,-0.531,0.707
-0.609,-0.535,0.711
-0.613,-0.535,0.707
-0.621,-0.535,0.707
-0.625,-0.527,0.703
-0.629,-0.527,0.703
-0.629,-0.523,0.699
-0.637,-0.516,0.695
-0.633,-0.504,0.691
-0.625,-0.504,0.691
-0.621,-0.496,0.695
-0.613,-0.5,0.699
-0.609,-0.504,0.707
-0.621,-0.512,0.711
-0.625,-0.52,0.707
-0.629,-0.527,0.703
-0.633,-0.535,0.699
-0.633,-0.539,0.703
-0.633,-0.535,0.703
-0.633,-0.543,0.711
-0.629,-0.547,0.719
-0.625,-0.539,0.719
-0.617,-0.543,0.723
-0.605,-0.539,0.719
-0.609,-0.535,0.715
-0.617,-0.535,0.699
-0.621,-0.527,0.68
-0.625,-0.531,0.676
-0.629,-0.535,0.68
-0.629,-0.547,0.676
-0.629,-0.555,0.676
-0.625,-0.555,0.668
-0.613,-0.547,0.66
-0.602,-0.543,0.668
-0.594,-0.547,0.68
-0.59,-0.551,0.688
-0.586,-0.547,0.703
-0.59,-0.547,0.723
-0.59,-0.547,0.734
-0.59,-0.539,0.734
-0.594,-0.531,0.734
-0.598,-0.527,0.738
-0.602,-0.523,0.734
-0.602,-0.523,0.734
-0.598,-0.512,0.734
-0.59,-0.512,0.727
-0.59,-0.516,0.727
-0.582,-0.52,0.73
-0.582,-0.523,0.73
-0.582,-0.523,0.73
-0.578,-0.523,0.723
-0.578,-0.523,0.723
-0.578,-0.52,0.723
-0.578,-0.523,0.727
-0.582,-0.52,0.727
-0.582,-0.52,0.719
-0.586,-0.523,0.715
-0.594,-0.523,0.711
-0.598,-0.531,0.711
-0.598,-0.531,0.711
-0.598,-0.539,0.707
-0.598,-0.543,0.707
-0.59,-0.543,0.703
-0.594,-0.551,0.695
-0.598,-0.551,0.695
-0.613,-0.555,0.695
-0.609,-0.559,0.699
-0.613,-0.566,0.691
-0.613,-0.578,0.688
-0.605,-0.582,0.688
-0.602,-0.582,0.684
-0.598,-0.59,0.688
-0.598,-0.59,0.688
-0.602,-0.586,0.688
-0.602,-0.586,0.684
-0.602,-0.586,0.684
-0.598,-0.59,0.68
-0.59,-0.598,0.676
-0.582,-0.594,0.68
-0.574,-0.598,0.684
-0.57,-0.594,0.68
-0.57,-0.59,0.688
-0.57,-0.586,0.688
-0.578,-0.582,0.688
-0.582,-0.582,0.695
-0.594,-0.582,0.691
-0.582,-0.578,0.703
-0.574,-0.57,0.703
-0.574,-0.566,0.711
-0.578,-0.57,0.711
-0.586,-0.563,0.711
-0.59,-0.559,0.711
-0.594,-0.555,0.711
-0.594,-0.555,0.707
-0.594,-0.559,0.707
-0.594,-0.555,0.707
-0.598,-0.551,0.707
-0.598,-0.551,0.711
-0.605,-0.547,0.711
-0.609,-0.547,0.711
-0.605,-0.551,0.711
-0.598,-0.551,0.707
-0.59,-0.559,0.703
-0.59,-0.555,0.703
-0.594,-0.559,0.703
-0.598,-0.563,0.703
-0.594,-0.563,0.699
-0.59,-0.559,0.699
-0.582,-0.563,0.699
-0.574,-0.566,0.703
-0.57,-0.566,0.699
-0.57,-0.57,0.703
-0.57,-0.578,0.703
-0.563,-0.582,0.703
-0.555,-0.582,0.707
-0.551,-0.586,0.707
-0.551,-0.59,0.703
-0.551,-0.59,0.707
-0.547,-0.59,0.707
-0.551,-0.59,0.707
-0.551,-0.59,0.703
-0.551,-0.59,0.707
-0.543,-0.586,0.711
-0.539,-0.586,0.711
-0.539,-0.586,0.711
-0.539,-0.586,0.711
-0.539,-0.582,0.711
-0.543,-0.586,0.707
-0.539,-0.578,0.707
-0.543,-0.578,0.703
-0.543,-0.578,0.703
-0.555,-0.582,0.707
-0.555,-0.582,0.707
-0.555,-0.578,0.707
-0.559,-0.578,0.711
-0.574,-0.57,0.711
-0.57,-0.57,0.715
-0.574,-0.566,0.715
-0.574,-0.566,0.711
-0.574,-0.57,0.711
-0.574,-0.574,0.711
-0.57,-0.57,0.707
-0.57,-0.566,0.707
-0.566,-0.566,0.703
-0.566,-0.57,0.707
-0.563,-0.574,0.707
-0.563,-0.574,0.707
-0.566,-0.57,0.711
-0.566,-0.57,0.711
-0.566,-0.57,0.707
-0.566,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.566,0.703
-0.574,-0.57,0.707
-0.582,-0.578,0.707
-0.578,-0.578,0.707
-0.57,-0.57,0.707
-0.566,-0.57,0.707
-0.566,-0.566,0.703
-0.57,-0.566,0.703
-0.57,-0.566,0.707
-0.574,-0.574,0.707
-0.57,-0.578,0.707
-0.57,-0.574,0.707
-0.57,-0.578,0.707
-0.574,-0.57,0.703
-0.57,-0.566,0.703
-0.57,-0.566,0.707
-0.574,-0.57,0.703
-0.578,-0.574,0.703
-0.578,-0.574,0.707
-0.578,-0.574,0.707
-0.582,-0.574,0.699
-0.582,-0.578,0.699
-0.574,-0.578,0.703
-0.574,-0.578,0.707
-0.574,-0.578,0.707
-0.57,-0.574,0.707
-0.57,-0.57,0.707
-0.57,-0.566,0.711
-0.57,-0.566,0.711
-0.574,-0.57,0.711
-0.574,-0.574,0.703
-0.57,-0.57,0.703
-0.578,-0.566,0.703
-0.574,-0.563,0.707
-0.574,-0.563,0.707
-0.574,-0.566,0.711
-0.578,-0.566,0.703
-0.574,-0.566,0.703
-0.578,-0.563,0.707
-0.574,-0.566,0.707
-0.574,-0.563,0.707
-0.574,-0.559,0.703
-0.574,-0.555,0.703
-0.574,-0.563,0.707
-0.57,-0.566,0.711
-0.57,-0.563,0.711
-0.574,-0.57,0.715
-0.578,-0.566,0.711
-0.574,-0.566,0.707
-0.574,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.563,0.707
-0.574,-0.566,0.707
-0.57,-0.57,0.707
-0.578,-0.574,0.707
-0.574,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.566,0.707
-0.57,-0.566,0.707
-0.57,-0.57,0.707
-0.57,-0.566,0.711
-0.57,-0.574,0.707
-0.57,-0.578,0.707
-0.57,-0.574,0.707
-0.57,-0.57,0.707
-0.574,-0.57,0.707
-0.578,-0.566,0.707
-0.582,-0.566,0.707
-0.578,-0.57,0.707
-0.578,-0.57,0.703
-0.578,-0.563,0.703
-0.574,-0.566,0.703
-0.578,-0.566,0.707
-0.574,-0.57,0.707
-0.574,-0.57,0.707
-0.574,-0.563,0.711
-0.574,-0.563,0.707
-0.574,-0.563,0.707
-0.574,-0.563,0.711
-0.578,-0.563,0.707
-0.578,-0.563,0.711
-0.586,-0.563,0.707
-0.578,-0.566,0.711
-0.574,-0.566,0.707
-0.574,-0.566,0.703
-0.57,-0.563,0.707
-0.57,-0.566,0.707
-0.57,-0.566,0.707
-0.574,-0.57,0.711
-0.578,-0.57,0.707
-0.574,-0.566,0.703
-0.578,-0.566,0.707
-0.574,-0.566,0.707
-0.574,-0.566,0.707
-0.574,-0.563,0.707
-0.574,-0.566,0.707
-0.574,-0.566,0.707
-0.574,-0.566,0.707
-0.578,-0.566,0.707
-0.578,-0.566,0.711
-0.578,-0.57,0.711
-0.578,-0.57,0.707
-0.574,-0.574,0.707
-0.574,-0.574,0.707
-0.57,-0.57,0.707
-0.57,-0.566,0.699
-0.578,-0.566,0.699
-0.578,-0.563,0.707
-0.582,-0.563,0.707
-0.586,-0.559,0.707
-0.582,-0.566,0.711
-0.578,-0.566,0.711
-0.574,-0.559,0.707
-0.578,-0.555,0.707
-0.578,-0.559,0.711
-0.574,-0.566,0.707
-0.57,-0.566,0.703
-0.574,-0.563,0.707
-0.574,-0.563,0.707
-0.574,-0.57,0.711
-0.578,-0.566,0.707
-0.574,-0.563,0.707
-0.578,-0.563,0.707
-0.574,-0.566,0.703
-0.574,-0.566,0.699
-0.574,-0.566,0.703
-0.574,-0.566,0.707
-0.574,-0.563,0.703
-0.57,-0.563,0.707
-0.574,-0.559,0.707
-0.574,-0.559,0.703
-0.59,-0.555,0.707
-0.59,-0.563,0.711
-0.594,-0.563,0.707
-0.586,-0.563,0.707
-0.582,-0.563,0.703
-0.582,-0.559,0.707
-0.582,-0.566,0.707
-0.582,-0.57,0.707
-0.578,-0.566,0.707
-0.578,-0.57,0.703
-0.574,-0.566,0.703
-0.574,-0.563,0.703
-0.578,-0.563,0.703
-0.582,-0.563,0.707
-0.582,-0.563,0.707
-0.586,-0.559,0.707
-0.582,-0.559,0.707
-0.582,-0.559,0.699
-0.59,-0.563,0.699
-0.59,-0.559,0.703
-0.59,-0.563,0.703
-0.586,-0.566,0.703
-0.582,-0.566,0.703
-0.582,-0.563,0.703
-0.59,-0.563,0.699
-0.586,-0.563,0.699
-0.59,-0.563,0.703
-0.586,-0.566,0.703
-0.582,-0.563,0.699
-0.582,-0.563,0.699
-0.582,-0.563,0.699
-0.582,-0.566,0.703
-0.582,-0.563,0.707
-0.582,-0.559,0.703
-0.582,-0.563,0.707
-0.586,-0.563,0.703
-0.586,-0.566,0.707
-0.586,-0.566,0.707
-0.594,-0.566,0.703
-0.59,-0.563,0.703
-0.578,-0.563,0.699
-0.578,-0.566,0.703
-0.574,-0.566,0.707
-0.57,-0.563,0.707
-0.574,-0.559,0.707
-0.574,-0.563,0.703
-0.578,-0.566,0.703
-0.578,-0.566,0.699
-0.578,-0.566,0.699
-0.574,-0.563,0.699
-0.586,-0.563,0.699
-0.578,-0.566,0.699
-0.578,-0.57,0.703
-0.578,-0.574,0.703
-0.578,-0.574,0.699
-0.574,-0.57,0.707
-0.574,-0.57,0.707
-0.574,-0.57,0.707
-0.574,-0.566,0.707
-0.57,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.57,0.707
-0.57,-0.574,0.707
-0.57,-0.57,0.711
-0.57,-0.57,0.711
-0.574,-0.574,0.707
-0.574,-0.578,0.711
-0.57,-0.578,0.711
-0.57,-0.574,0.703
-0.574,-0.566,0.699
-0.578,-0.566,0.699
-0.578,-0.57,0.707
-0.578,-0.574,0.707
-0.578,-0.578,0.703
-0.574,-0.57,0.703
-0.57,-0.57,0.707
-0.566,-0.57,0.707
-0.57,-0.566,0.707
-0.574,-0.566,0.707
-0.578,-0.563,0.703
-0.578,-0.559,0.707
-0.586,-0.555,0.711
-0.586,-0.559,0.711
-0.578,-0.559,0.711
-0.586,-0.559,0.707
-0.586,-0.555,0.703
-0.582,-0.555,0.707
-0.586,-0.555,0.707
-0.582,-0.555,0.707
-0.578,-0.563,0.707
-0.578,-0.559,0.707
-0.574,-0.563,0.707
-0.574,-0.563,0.707
-0.578,-0.563,0.711
-0.578,-0.566,0.711
-0.574,-0.563,0.711
-0.574,-0.563,0.711
-0.57,-0.563,0.711
-0.57,-0.559,0.711
-0.57,-0.563,0.711
-0.578,-0.559,0.707
-0.57,-0.563,0.711
-0.57,-0.566,0.711
-0.57,-0.563,0.711
-0.57,-0.563,0.711
-0.57,-0.559,0.715
-0.57,-0.559,0.711
-0.57,-0.559,0.711
-0.57,-0.555,0.711
-0.574,-0.559,0.711
-0.574,-0.563,0.707
-0.574,-0.563,0.707
-0.578,-0.566,0.711
-0.578,-0.566,0.711
-0.578,-0.566,0.707
-0.574,-0.566,0.707
-0.57,-0.566,0.703
-0.57,-0.57,0.703
-0.57,-0.57,0.707
-0.566,-0.566,0.715
-0.566,-0.566,0.711
-0.563,-0.559,0.711
-0.566,-0.563,0.711
-0.566,-0.566,0.711
-0.57,-0.57,0.711
-0.57,-0.566,0.711
-0.566,-0.57,0.711
-0.566,-0.563,0.711
-0.566,-0.559,0.711
-0.566,-0.563,0.711
-0.574,-0.563,0.711
-0.582,-0.563,0.711
-0.582,-0.559,0.711
-0.578,-0.559,0.711
-0.578,-0.559,0.711
-0.574,-0.555,0.707
-0.574,-0.555,0.711
-0.574,-0.555,0.707
-0.578,-0.555,0.711
-0.586,-0.555,0.711
-0.586,-0.563,0.707
-0.582,-0.559,0.703
-0.582,-0.559,0.703
-0.582,-0.563,0.711
-0.582,-0.559,0.711
-0.582,-0.555,0.707
-0.578,-0.555,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.582,-0.551,0.711
-0.594,-0.551,0.711
-0.586,-0.555,0.711
-0.59,-0.555,0.707
-0.586,-0.551,0.711
-0.586,-0.551,0.707
-0.586,-0.551,0.707
-0.582,-0.551,0.711
-0.582,-0.555,0.711
-0.586,-0.555,0.707
-0.582,-0.555,0.711
-0.582,-0.559,0.711
-0.582,-0.555,0.711
-0.578,-0.555,0.711
-0.578,-0.555,0.711
-0.582,-0.555,0.711
-0.578,-0.563,0.711
-0.582,-0.559,0.707
-0.586,-0.563,0.711
-0.582,-0.559,0.707
-0.578,-0.555,0.711
-0.582,-0.555,0.711
-0.578,-0.559,0.711
-0.582,-0.559,0.711
-0.582,-0.555,0.711
-0.582,-0.555,0.715
-0.582,-0.555,0.711
-0.578,-0.555,0.711
-0.582,-0.555,0.707
-0.582,-0.559,0.707
-0.586,-0.563,0.707
-0.582,-0.559,0.707
-0.582,-0.555,0.707
-0.582,-0.559,0.707
-0.586,-0.559,0.707
-0.586,-0.555,0.711
-0.586,-0.555,0.711
-0.586,-0.555,0.707
-0.582,-0.555,0.707
-0.582,-0.551,0.707
-0.586,-0.555,0.711
-0.586,-0.555,0.707
-0.582,-0.555,0.707
-0.578,-0.551,0.707
-0.578,-0.559,0.711
-0.582,-0.559,0.707
-0.582,-0.563,0.707
-0.586,-0.559,0.707
-0.582,-0.555,0.707
-0.582,-0.559,0.707
-0.582,-0.559,0.707
-0.586,-0.555,0.707
-0.582,-0.555,0.711
-0.582,-0.555,0.711
-0.582,-0.555,0.707
-0.582,-0.555,0.707
-0.582,-0.555,0.711
-0.586,-0.555,0.707
-0.586,-0.555,0.711
-0.578,-0.555,0.707
-0.578,-0.551,0.707
-0.578,-0.555,0.707
-0.578,-0.555,0.699
-0.582,-0.555,0.703
-0.582,-0.555,0.707
-0.582,-0.555,0.711
-0.582,-0.559,0.711
-0.586,-0.559,0.703
-0.59,-0.559,0.707
-0.586,-0.559,0.707
-0.586,-0.555,0.707
